f,2022-08-30,15.700000,15.450000,66034400
f,2022-08-31,15.520000,15.240000,52058200
f,2022-09-01,15.100000,15.190000,65299800
f,2022-09-02,15.530000,15.160000,64522100
f,2022-09-06,15.220000,15.030000,58676700
f,2022-09-07,14.910000,15.430000,55087200
f,2022-09-08,15.160000,15.470000,60075900
f,2022-09-09,15.600000,15.420000,63328600
f,2022-09-12,15.550000,15.540000,52656500
f,2022-09-13,15.000000,14.740000,80842500
f,2022-09-14,14.760000,14.660000,59571800
f,2022-09-15,14.690000,14.890000,61377000
f,2022-09-16,14.620000,14.720000,68364100
f,2022-09-19,14.500000,14.930000,48696200
f,2022-09-20,14.090000,13.090000,196340000
f,2022-09-21,13.240000,13.050000,94271600
f,2022-09-22,13.120000,12.770000,82004400
f,2022-09-23,12.330000,12.310000,103919000
f,2022-09-26,12.210000,11.990000,89300400
f,2022-09-27,12.210000,11.910000,87044400
f,2022-09-28,11.910000,12.180000,72701600
f,2022-09-29,11.850000,11.470000,84534900
f,2022-09-30,11.390000,11.200000,71487900
f,2022-10-03,11.380000,11.470000,66198300
f,2022-10-04,11.960000,12.360000,87629200
f,2022-10-05,12.380000,12.510000,87919100
f,2022-10-06,12.360000,12.360000,64531900
f,2022-10-07,12.180000,12.200000,56437700
f,2022-10-10,11.470000,11.360000,115548900
f,2022-10-11,11.300000,11.560000,75173200
f,2022-10-12,11.480000,11.540000,59628500
f,2022-10-13,11.240000,11.770000,70487400
f,2022-10-14,11.800000,11.670000,55127700
f,2022-10-17,11.980000,11.830000,59561700
f,2022-10-18,12.220000,12.030000,53603400
f,2022-10-19,11.910000,12.130000,54130000
f,2022-10-20,12.130000,11.770000,55568100
f,2022-10-21,11.740000,12.190000,55083300
f,2022-10-24,12.300000,12.480000,64717700
f,2022-10-25,12.580000,12.830000,66391600
f,2022-10-26,12.800000,12.820000,86833600
f,2022-10-27,12.770000,13.000000,88421500
f,2022-10-28,13.000000,13.260000,53002290
